record_id,state_code,state_name,year,indicator_id,value_numeric,value_text,unit_label,source_system,source_dataset,source_release_id,source_url,source_row_id,quality_flag,comparability_flag,notes
OR_2005_NAEP_G4_READ,OR,Oregon,2005,naep_g4_reading_avg_score,216.899980,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2005_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2005,NAEP:reading:4:RRPCM:2005:OR:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
OR_2007_NAEP_G4_READ,OR,Oregon,2007,naep_g4_reading_avg_score,215.017323,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2007_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2007,NAEP:reading:4:RRPCM:2007:OR:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
OR_2009_NAEP_G4_READ,OR,Oregon,2009,naep_g4_reading_avg_score,218.142341,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2009_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2009,NAEP:reading:4:RRPCM:2009:OR:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
OR_2011_NAEP_G4_READ,OR,Oregon,2011,naep_g4_reading_avg_score,216.440154,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2011_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2011,NAEP:reading:4:RRPCM:2011:OR:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
OR_2013_NAEP_G4_READ,OR,Oregon,2013,naep_g4_reading_avg_score,219.132674,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2013_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2013,NAEP:reading:4:RRPCM:2013:OR:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
OR_2015_NAEP_G4_READ,OR,Oregon,2015,naep_g4_reading_avg_score,220.222720,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2015_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2015,NAEP:reading:4:RRPCM:2015:OR:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
OR_2017_NAEP_G4_READ,OR,Oregon,2017,naep_g4_reading_avg_score,217.531073,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2017_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2017,NAEP:reading:4:RRPCM:2017:OR:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
OR_2019_NAEP_G4_READ,OR,Oregon,2019,naep_g4_reading_avg_score,217.717711,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2019_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2019,NAEP:reading:4:RRPCM:2019:OR:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
OR_2022_NAEP_G4_READ,OR,Oregon,2022,naep_g4_reading_avg_score,210.314054,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2022_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2022,NAEP:reading:4:RRPCM:2022:OR:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
OR_2024_NAEP_G4_READ,OR,Oregon,2024,naep_g4_reading_avg_score,206.974908,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2024_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2024,NAEP:reading:4:RRPCM:2024:OR:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2002_NAEP_G4_READ,PA,Pennsylvania,2002,naep_g4_reading_avg_score,220.636393,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2002_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2002,NAEP:reading:4:RRPCM:2002:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2003_NAEP_G4_READ,PA,Pennsylvania,2003,naep_g4_reading_avg_score,218.698428,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2003_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2003,NAEP:reading:4:RRPCM:2003:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2005_NAEP_G4_READ,PA,Pennsylvania,2005,naep_g4_reading_avg_score,222.771980,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2005_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2005,NAEP:reading:4:RRPCM:2005:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2007_NAEP_G4_READ,PA,Pennsylvania,2007,naep_g4_reading_avg_score,226.353658,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2007_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2007,NAEP:reading:4:RRPCM:2007:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2009_NAEP_G4_READ,PA,Pennsylvania,2009,naep_g4_reading_avg_score,223.679440,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2009_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2009,NAEP:reading:4:RRPCM:2009:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2011_NAEP_G4_READ,PA,Pennsylvania,2011,naep_g4_reading_avg_score,227.236463,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2011_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2011,NAEP:reading:4:RRPCM:2011:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2013_NAEP_G4_READ,PA,Pennsylvania,2013,naep_g4_reading_avg_score,226.402324,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2013_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2013,NAEP:reading:4:RRPCM:2013:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2015_NAEP_G4_READ,PA,Pennsylvania,2015,naep_g4_reading_avg_score,226.670774,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2015_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2015,NAEP:reading:4:RRPCM:2015:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2017_NAEP_G4_READ,PA,Pennsylvania,2017,naep_g4_reading_avg_score,224.924702,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2017_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2017,NAEP:reading:4:RRPCM:2017:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2019_NAEP_G4_READ,PA,Pennsylvania,2019,naep_g4_reading_avg_score,223.213383,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2019_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2019,NAEP:reading:4:RRPCM:2019:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2022_NAEP_G4_READ,PA,Pennsylvania,2022,naep_g4_reading_avg_score,218.894472,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2022_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2022,NAEP:reading:4:RRPCM:2022:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
PA_2024_NAEP_G4_READ,PA,Pennsylvania,2024,naep_g4_reading_avg_score,215.761959,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2024_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2024,NAEP:reading:4:RRPCM:2024:PA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
RI_2002_NAEP_G4_READ,RI,Rhode Island,2002,naep_g4_reading_avg_score,219.623505,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2002_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2002,NAEP:reading:4:RRPCM:2002:RI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
RI_2003_NAEP_G4_READ,RI,Rhode Island,2003,naep_g4_reading_avg_score,216.494015,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2003_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2003,NAEP:reading:4:RRPCM:2003:RI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
RI_2005_NAEP_G4_READ,RI,Rhode Island,2005,naep_g4_reading_avg_score,216.439867,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2005_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2005,NAEP:reading:4:RRPCM:2005:RI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
RI_2007_NAEP_G4_READ,RI,Rhode Island,2007,naep_g4_reading_avg_score,218.761445,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2007_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2007,NAEP:reading:4:RRPCM:2007:RI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
RI_2009_NAEP_G4_READ,RI,Rhode Island,2009,naep_g4_reading_avg_score,222.704885,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2009_reading_4_RRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=reading&grade=4&subscale=RRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2009,NAEP:reading:4:RRPCM:2009:RI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
